pl_orbsmax,pl_masse
0.075300,
,
,
0.075300,
,
,
0.099000,
,
,
0.098500,
0.098500,
0.098500,
,
,
,
0.098500,
0.108200,
,
,
,
,
0.108200,
0.108200,
,
0.108200,
0.111000,
0.059900,
,
,
,
0.059900,
0.059900,
0.062000,
0.063500,
0.128000,
,
,
0.128000,
,
,
0.128000,
0.136000,
0.128000,
,
0.052800,
,
0.052800,
0.053000,
0.052800,
,
0.052800,
,
,
,
,
,
0.054300,
0.051900,
0.054300,
0.053000,
0.054300,
0.032600,
,
0.032600,
,
,
0.032600,
0.032000,
,
0.032600,
0.156400,
0.164000,
,
,
0.156400,
0.156400,
,
,
,
0.156400,
,
,
,
,
,
0.124500,
0.124500,
0.126000,
0.124500,
0.141800,
0.064000,
0.063600,
0.064000,
0.062900,
0.063600,
,
,
,
0.063600,
,
,
0.106300,
,
,
0.106300,
0.106300,
0.108000,
0.108000,
,
0.105100,
,
,
0.153300,
,
0.151600,
,
0.155000,
,
,
0.155000,
0.153300,
,
0.153300,
0.223500,
,27.70000
0.223500,
0.227000,
,
0.221000,
,
,
0.226000,
,
,
0.223500,
0.287000,
0.290300,
0.294000,
0.290300,
,
,
,
,36.00000
0.290300,
,
,
,
0.068500,
,
0.068500,
0.068500,
0.073400,
0.073000,
,
0.096000,
,
,
,
,
0.090600,
0.090600,
0.090600,
0.090600,
,
0.027400,
0.028200,
,
0.028000,
,
0.027400,
0.027400,
,
,
0.118600,
0.111000,
,
0.118700,
,
,
0.118700,
0.118700,
,
,
,
,
0.110800,
,
0.110800,
0.116500,
0.114000,
,
0.110800,
0.073800,
0.077100,
,
,
0.075000,
0.073800,
,
0.073800,
,
,
,
,
0.132300,
,
0.135000,
,
0.136100,
0.132300,
0.132300,
,
0.381600,
,
0.381600,
,
0.400000,
,
0.381600,
0.409200,
0.012400,
0.012400,
,
0.012500,
0.013000,
,
,
0.012400,
,
,
0.289900,
,
0.301300,
,
0.289900,
,
,
0.300600,
0.289900,
0.313000,
,55.30000
,
,
,
0.135000,
,
0.136000,
0.131200,
0.131200,
0.131200,
0.131200,
,
,
0.175600,
,
0.175700,
0.182000,
,
0.175600,
0.175600,
,
,
0.181000,
,
,
0.092100,
0.093000,
0.092100,
,
,
,
,
0.092100,
0.092100,
0.093600,
0.093000,
,
0.093600,
0.093600,
,
,
0.091400,
,
,
,
,
0.170100,
,
0.164000,
,
0.170100,
0.167300,
0.170100,
0.264000,
,
0.263000,
0.262700,
,
0.262700,
0.262700,
,
,
,
0.096300,
,
0.096300,
0.096300,
0.096000,
,
,
0.093000,
,
0.049000,
0.049000,
0.049100,
0.049000,
,
0.049000,
,
,
,
0.179900,
0.185000,
,
0.179900,
,
0.179900,
,
0.180300,
,
,
,
,
,
0.377800,
0.377800,
0.377800,
,
0.352000,
,
0.377800,
,
,
,
0.052000,
0.054600,
0.054600,
0.054600,
0.054100,
0.062500,
,
0.060000,
0.062600,
0.062600,
,
0.062600,
,
,
,
0.039800,
0.039800,
0.039000,
,
0.042000,
0.039500,
0.039800,
0.101200,
,
,
0.106000,
0.101200,
,
,
,
0.100500,
0.101200,
0.100000,
,
0.173300,
,
0.182000,
0.171900,
0.170000,
0.173300,
,
,
0.173300,
,
,
0.053400,
,
,
0.053400,
,
0.055700,
0.053400,
0.054000,
0.133400,
0.133600,
0.132000,
,
,
,
,
,
0.133400,
0.133400,
,
0.103900,
0.109000,
0.103900,
,
,
0.103900,
,
,
0.103900,
,
0.124300,
,
,
0.126000,
,
0.125600,
0.124300,
0.124300,
,
,
,
0.049000,
0.049000,
0.050200,
,
,
0.049000,
0.052000,
,
0.049000,
,
,
0.048400,
0.048400,
0.048400,
0.048400,
,
0.037200,
,
0.037200,
,
,
,
0.037200,
0.037200,
0.084800,
0.084800,
,
,
,
,
0.085000,
0.084800,
0.084800,
,
0.109100,
,
0.109100,
0.109100,
0.109100,
0.111000,
,
,
,
,
0.077900,
0.076000,
,
0.077900,
,
0.080600,
0.077900,
0.167000,
0.167000,
0.167000,
0.167000,
,
0.168000,
,
,
,
,
0.041300,
,
0.041240,
,
,
,
,
,
,
,
0.041000,
0.041000,
0.041300,
0.041300,
0.041100,
0.051300,
,
,
,
,
0.051000,
0.051000,
,
0.051100,
,
0.051300,
,
0.051300,
0.039300,
0.039400,
,
0.039400,
,
,
0.039400,
0.038000,
,
,
,
0.247800,
0.247800,
0.245000,
0.247800,
,
,
,
0.247800,
0.113000,
0.107800,
,
,
0.107800,
0.107800,
,
,
0.107800,
,
,
0.309400,
0.313300,
0.332000,
0.309400,
,
0.309400,
,
,
,
0.083000,
,
,
0.084000,
,
0.083300,
0.084000,
0.084000,
0.042500,
,
,
,
,
0.042500,
0.042500,
0.042200,
0.058000,
,
,
0.058000,
,
0.058000,
0.057500,
,
,
0.222600,
,
0.217100,
,
,
0.221000,
,
0.217100,
0.217100,
0.109700,
,
,
0.109700,
0.109700,
,
0.111000,
0.106300,
,
0.037600,
0.037600,
,
0.037000,
,
0.037600,
,
0.037600,
,
,
0.020000,
0.019400,
0.019400,
,
,
0.019400,
,
0.020100,
0.014100,
,
0.014200,
,
0.014200,
,
0.014000,
,
0.014200,
,
,
0.099000,
0.099400,
0.095800,
0.099400,
,
0.097000,
0.099400,
,
,
,
,
,
,
,
0.162000,
0.162200,
,
0.162200,
,
0.156200,
0.159000,
0.162200,
,
,
0.438000,
0.431200,
,
,
0.447700,
0.447700,
0.448000,
,
,
0.447700,
0.144400,
0.130500,
,
,
0.141000,
,
,
,
0.130500,
0.130500,
0.239000,
0.249000,
0.235000,
,
0.249000,
0.249000,
,
,
,
,
0.082900,
0.083000,
,
0.134000,
,
,
0.082900,
,
0.082900,
0.050000,
0.051000,
0.049900,
,
0.051000,
0.051000,
,
,
,
0.017400,
,
,
0.019100,
0.017400,
0.017400,
,
0.019000,
0.061200,
0.061200,
0.061200,
0.060000,
,
,
0.061200,
,
,
0.172500,
0.172500,
0.168900,
,
0.176000,
,
,
0.172500,
,
,
,
0.053100,
0.052000,
0.053100,
0.054000,
0.053100,
,
0.108000,
,
0.107400,
,
,
0.107400,
0.105700,
,
,
0.107400,
,
0.239500,
0.244000,
,
,
0.238300,
,
,
0.239500,
0.239500,
,
0.222000,
0.226000,
,
,
,
0.222700,
0.222700,
0.222700,
,
,
0.124500,
0.125000,
,
0.124500,
,
0.124500,
,
0.126000,
,
,
0.124200,
,
0.202000,
0.200000,
,
0.200100,
,
,
0.199500,
0.200100,
0.200100,
,
,
0.280000,
,
,
,
0.279900,
,
0.279900,
0.282000,
0.279900,
0.279100,
,
,
,
0.072000,
,
,
0.066300,
0.071200,
,
0.071200,
,
0.071200,
0.041800,
0.042000,
,
0.042300,
,
,
0.042300,
,
0.042300,
,
,
0.272000,
0.270400,
,
0.270500,
0.270400,
0.270400,
,
,
,
0.185700,
,
0.180000,
,
0.185700,
,
0.185700,
,
0.185700,
0.079900,
0.075000,
0.080600,
,
,
,
0.079900,
0.079900,
,
,
0.047700,
,
,
,
0.047700,
0.048800,
0.048000,
0.047700,
,
0.112000,
,
0.107200,
0.105500,
,
,
0.105500,
,
0.105500,
,
,
0.212800,
,
,
0.223700,
,
0.212800,
0.212800,
0.229000,
0.041900,
,
0.041900,
,
0.044000,
0.041900,
0.041900,
,
,
0.163300,
0.163300,
,
0.168000,
,
,
0.163300,
0.163300,
,
,
,
0.127000,
0.126300,
,
,
,30.70000
0.126300,
,
0.126300,
0.123100,
,42.70000
0.126400,
,0.77000
0.166400,
0.162200,
,37.00000
,33.30000
,0.90000
0.166400,
,
,
0.166400,
,
,
0.166400,
0.167000,
0.380000,
,
,
0.331400,
0.334000,
0.331400,
,
0.331400,
,
,
0.041500,
0.041500,
,
0.041500,
,
,
0.041500,
0.040000,
0.033300,
0.033000,
0.033300,
0.033500,
,
,
,
,
0.033300,
,
0.106200,
,
0.106200,
,
0.106200,
0.106200,
0.110000,
,
0.014000,
0.014300,
0.014300,
,
,
0.014300,
0.014300,
,
,
0.119000,
0.126800,
,
0.127200,
,
,
,
,
0.127200,
0.127200,
0.099100,
0.098000,
,
0.099100,
,
0.099100,
,
0.099100,
,
,
,
,
,
0.100100,
0.101000,
0.100100,
0.100100,
0.097600,
,
,
,
0.043500,
0.043500,
,
0.039000,
0.043500,
0.043500,
0.077000,
0.079000,
,
,
,
0.077000,
0.078500,
0.077000,
,
,
,
0.132800,
0.130500,
0.131000,
0.130000,
,
,
,
0.130500,
,
0.130500,
0.130000,
,
,
,
0.391900,
,
0.391900,
0.391900,
0.393000,
0.392000,
0.390000,43.00000
0.398800,
,
,
4.000000,
0.055700,
0.055700,
,
,
0.055700,
0.055000,
,
,
0.055700,
,
0.077800,
0.077900,
,
0.078000,
0.077800,
,
,
0.077800,
0.044400,
,
,
0.044000,
0.044400,
0.044400,
,
,
0.044300,
0.065000,
,
0.065900,
,
0.065000,
,
,
0.066000,
0.065000,
0.467100,
,
,
0.467100,
,
,
0.467100,
0.468400,
0.472000,
0.046500,
0.046500,
,
0.046400,
,
0.046000,
,
0.046500,
,
0.075800,
0.076000,
,
0.075800,
0.089600,
,
0.075800,
,
,
,
0.028300,
0.029000,
0.027500,
,
,
0.027500,
0.027500,
0.078100,
,
0.082000,
,
,
0.078000,
0.078100,
,
,
0.078100,
0.135100,
,
0.135700,
,
,
,
0.135100,
0.135100,
,
0.141000,
,
0.079500,
0.079900,
,
,
0.079000,
,
0.079500,
0.080000,
0.079500,
,
,
,
,
,
0.174500,
0.175400,
,
,
0.174500,
0.176000,
0.178000,
0.174500,
,
,
0.379400,
,
0.377500,
0.377000,
0.377500,
0.377500,
,
,
0.381000,
,
,
0.157700,
0.165500,
,
,
,
0.157700,
0.157700,
,
,
0.163000,
,
0.081500,
,
0.081500,
0.081500,
,
,
0.080000,
0.081500,
0.079500,
0.079500,
0.077000,
,
0.079500,
0.079500,
,
,
,
,
0.075100,
,
,
,
0.075100,
0.075100,
0.075000,
0.075100,
,
0.113800,
0.116000,
,
0.113800,
0.113800,
0.120200,
,
,
0.110900,
0.110900,
0.110900,
,
0.110900,
0.111000,
,
,
,
0.125000,
0.124500,
,
,
,
0.123000,
0.124500,
,
0.124500,
0.136900,
,
,
0.136900,
,
,
,
0.136900,
0.136900,
0.139000,
,
0.022700,
0.025000,
,
,
,
0.022700,
0.022700,
0.025000,
0.168000,
,
,
0.167900,
0.167900,
0.167900,
0.167900,
,
,
0.127700,
0.127700,
,
,
,
,
0.127700,
,16.13000
0.123800,
,
0.126000,
,
,
0.171000,
0.173600,
,
0.173600,
,8.25000
,
0.173600,
0.168400,
,
,
0.014400,
,
0.014400,
0.015000,
0.014400,
0.014800,
,
,
,
0.098900,
0.097900,
0.097900,
0.097900,
,
,
0.098000,
,
,
,
0.036800,
,
0.037000,
,
0.036400,
0.036400,
0.036400,
0.664700,
0.664700,
0.664700,
,
,
,
0.666000,
0.671100,
,
0.057500,
0.057500,
0.057500,
,
,
0.060300,
,
0.060000,
,
0.020000,
,
,
0.020000,
0.021000,
0.020900,
0.020000,
0.045400,
0.046000,
,
0.046000,
,
,
0.045400,
,
,
0.045400,
0.036000,
,
0.050400,
0.050400,
0.050400,
,
,
,
0.050400,
,
0.016300,
,
,
0.016300,
0.016300,
,
0.015000,
0.016300,
0.064000,
0.060000,
0.064000,
0.064000,
0.064000,
,
,
,
,
0.379300,
,
0.385900,
0.385000,
,
0.379300,
0.379300,
,
,
0.013000,
,
0.012900,
0.012800,
0.012900,
0.012900,
,
,
,
0.608500,
0.599000,
0.608500,
0.608500,
0.608500,
,
,
,
,
,
0.024000,
0.025600,
,
0.025600,
0.029600,
,
,
0.025600,
,
,
,
0.064100,
,
0.064100,
0.066000,
0.067000,
,
0.064300,
,
0.064100,
0.066400,
,
0.065700,
,
0.067000,
0.065700,
0.068000,
0.065900,
0.065700,
0.068100,
,
,
0.134000,
0.135500,
0.136000,
0.130800,
0.130800,
0.130800,
,
,
0.131200,
,
,
,
0.437800,
,
,
,
0.437800,
0.439300,
0.437800,
0.016400,
,
0.016400,
,
0.016300,
,
,
0.016400,
0.016000,
,
0.082000,
,
0.088200,
,
0.088200,
0.088200,
,
0.078100,
,
0.030200,
0.028000,
,
0.030200,
,
,
0.030200,
,
0.026700,
,
0.056600,
,
0.053000,
,
0.056600,
,
0.056600,
0.050100,
0.019000,
,
0.018300,
0.018300,
,
0.018300,
,
0.018300,
,
0.065100,
,
,
0.065200,
0.067000,
0.065100,
0.065100,
,
0.020000,
,
0.019500,
0.019500,
0.019500,
,
0.019100,
,
,
,
0.044000,
0.046600,
,
,
0.046600,
0.046600,
0.046600,
,
0.201000,
0.203900,
0.203900,
,
,
0.203900,
,
,
0.200400,
,
,
,
,
,
0.259600,
0.274300,
0.259600,
0.261000,
0.259600,
,
,
0.118600,
,
0.118600,
,
0.118600,
0.121000,
,
0.118600,
,
0.053500,
0.054000,
0.052900,
,
0.053500,
,
,
0.053500,
0.074700,
,
,
,
,
0.074700,
0.074000,
,
0.074700,
0.074700,
,
0.079100,
0.083000,
0.079100,
0.079100,
,
,
,
0.080000,
,
0.079100,
,
,
,
0.195200,
0.195200,
0.197000,
,
0.204000,
0.195100,
,
0.195200,
,
,
0.093300,
,
0.088000,
,
0.093300,
0.088900,
,
0.093300,
,
0.014200,
,
0.014200,
0.014200,
0.014200,
,
0.014000,
,
0.093700,
,
,
0.093700,
,
0.093700,
,
0.098600,
0.099000,
,
0.438200,
,
0.440000,
,
,
,
0.427700,
0.427700,
0.427700,
,
0.122900,
,
0.122900,
0.122000,
0.122900,
0.122900,
,
,
,
,
0.061500,
,
0.060000,
,
,
0.061500,
0.061500,
0.061500,
,
,
,
0.159500,
0.157000,
,
0.157000,
0.157000,
,
,
0.156000,
0.063100,
,
,
0.062100,
0.062100,
,
0.062000,
,
0.062100,
0.142000,
,
0.144100,
,
,
0.144100,
0.144100,
,
0.144100,
,
0.018800,
,
,
,
0.018800,
0.018800,
0.019000,
0.019300,
,
,
0.023300,
,
,
0.023000,
0.023300,
,
0.023300,
0.023400,
,
0.064400,
,
0.064400,
0.064400,
,
,
0.059000,
,
0.060000,
,
0.060000,
0.098800,
0.092000,
,
,
,
0.098800,
,
0.090500,
0.092000,
0.098800,
,
,
0.015000,
,
0.015100,
0.015300,
,
,
0.015100,
0.015100,
0.451600,
0.451600,
0.451600,
0.449800,
,
0.445000,
,
,
,
,
,
0.031300,
0.031300,
,
0.031300,
0.033000,
,
,
0.031300,
,
,
0.044900,
,
0.045000,
,
0.044900,
0.044900,
0.044900,
,
,
,
0.057000,
0.056800,
,
0.056800,
,
0.056800,
0.056800,
,
,
0.263800,
,
,
0.263800,
,
0.263800,
0.270000,
0.263800,
,
0.044000,
,
,
0.044000,
0.044000,
0.046000,
,
0.044000,
0.104000,
,
0.106000,
,
,
0.104000,
,
0.104000,
0.104000,
,
,
,
0.171600,
0.171600,
0.182000,
,
0.171600,
,
0.183400,
,
0.033800,
0.033800,
0.034100,
0.033800,
,
,
0.033000,
,
,
,
0.069700,
0.068600,
0.067000,
0.068600,
0.068000,
,
,
0.068600,
,
0.107200,
,
0.103000,
,
,
0.104000,
0.105400,
0.105400,
0.105400,
0.041300,
0.041300,
,
0.041300,
0.041300,
,
,
,
0.042000,
,
,
0.022200,
0.022200,
,
,
0.022200,
0.022200,
,
0.023000,
,
,
0.015600,
,
0.015600,
0.016000,
,
0.015600,
0.015600,
,
,
0.030000,
0.030000,
0.030000,
0.030000,
0.031000,
,
,
,
0.153000,
0.153000,
,
0.146000,
,
0.153000,
,
,
0.153000,
,
,
0.352200,
0.352200,
0.363000,
0.352100,
,
,
0.352200,
,
,
0.022400,
0.022400,
0.022400,
0.022400,
,
0.022000,
,
0.013600,
,
0.013600,
,
,
0.014000,
0.013600,
0.013600,
,
0.039000,
0.039000,
,
,
0.039000,
0.041000,
0.041000,
,
,
0.067000,
,
0.065600,
0.065600,
,
,
0.065600,
,
0.065600,
,
0.276900,
0.286000,
0.276900,
0.276900,
0.276900,
,
,
,
,
0.105400,
0.107000,
,
,
0.105400,
,
,
0.105400,
0.106200,
0.106000,
,19.80000
,
,
,
0.132900,
0.133000,
0.132900,
0.134000,
0.134000,
,
0.132900,
,
,
,
0.286600,
,
0.248000,
,
,
0.238000,
0.248000,
0.248000,
,
0.043100,
,
0.043100,
0.043100,
,
0.042000,
,
0.043100,
,
,
0.462600,
0.460000,
0.460000,
,
0.457000,
0.460000,
,
,
,
,
0.036300,
,
0.036000,
0.036300,
,
0.036300,
0.036300,
,
0.123100,
,
0.123100,
,
0.128400,
0.123100,
,
0.122000,
,
0.075000,
,
0.076800,
,
,
0.075000,
0.076800,
,
0.076800,
0.054500,
0.055800,
0.055800,
,
0.055800,
,
,
0.055000,
,
,
,
0.027000,
0.026900,
,
0.026900,
0.026900,
0.027300,
,
0.022000,
,
0.023600,
0.022000,
,
,
0.022000,
,
0.022000,
0.015300,
,
0.015300,
,
,
,
0.015000,
0.015300,
0.015300,
0.174100,
,
,
0.171000,
0.174100,
0.174100,
0.174100,
,
,
,
0.078600,
0.078600,
,
,
,
0.079000,
,
0.077000,
,
0.075700,
0.078600,
,
0.133700,
,
0.133700,
0.128900,
,
0.133700,
0.130000,
0.134000,
,
,
0.156300,
,
0.149500,
0.156300,
0.150000,
0.156300,
,
,
,
,
0.080100,
0.080100,
,
0.080100,
0.076700,
0.077000,
,
,
0.042000,
,
0.039300,
0.039300,
,
0.039300,
0.039300,
,
,
,
,
,
0.027400,
0.027400,
0.027400,
0.027400,
0.029000,
0.023000,
,
,
0.024000,
0.024000,
,
,
0.024000,
0.024000,
0.023900,
0.024200,
0.023900,
0.023900,
,
,
0.024000,
,
,
,
0.091800,
,
,
0.092000,
,
0.091800,
0.091800,
0.091800,
,
0.045000,
0.044500,
0.044500,
0.047100,
,
,
0.044500,
,
,
,
,
0.059800,
0.059000,
,
0.059800,
,
0.059800,
0.059800,
,
0.015300,
0.015300,
0.015300,
,
0.015000,
,
0.015300,
,
,
,
0.088000,
0.088500,
0.088500,
0.088500,
0.088500,
,
,
0.017100,
,
0.018000,
0.017100,
0.017100,
0.017100,
,
,
,
,
,
0.076000,0.18700
0.075300,0.07000
,
0.073900,
0.074600,
0.074600,
0.074600,
0.075000,
,
,0.50000
,
,0.06600
0.077000,
,
0.091300,2.30000
0.089600,
0.090500,
0.090500,
0.090500,
0.091000,
,
,
,
,1.60000
,
,
,1.97000
0.090600,
,3.83000
0.092200,5.20000
,
,
0.128000,
0.127700,
0.127700,
0.127700,
0.126400,
,
0.128800,2.10000
0.130100,1.17000
,1.01000
,
0.127810,
,0.64000
,
,
,
0.180300,0.43000
0.090000,
,
,
0.091700,
0.091700,
0.091700,
,
,
0.091700,
,
,
,
,
0.172800,
0.172800,
,
0.172800,
0.172800,
0.173000,
0.130700,
0.140400,
,
0.130700,
,
0.130700,
,
0.127000,
,
0.117900,
0.110700,
,
,
0.119000,
0.110700,
,
,
0.110700,
0.112600,
0.112600,
0.112600,
0.112600,
0.117000,
,
,
,
,
0.039000,
0.039000,
0.039000,
0.039000,
,
,
,
,
0.041500,
,
0.069900,
,
,
,
0.069900,
0.068000,
0.069900,
0.068000,
0.030000,
0.031000,
0.031000,
0.031000,
,
0.031000,
,
,
,
,
,
0.085000,
,
0.088200,
0.085000,
,
0.085000,
0.084000,
,
,
0.049000,
0.050000,
,
,
,
0.050000,
,
0.050000,
0.051900,
0.126000,
,
,
,
0.121400,
,
0.121400,
0.179300,
0.186100,
,
,
0.179300,
,
,
0.387000,
0.386900,
,
,
,
0.382500,
0.382500,
,
0.382500,
,
,
,
0.124900,
,
0.126000,
,
0.124200,
,
0.124900,
0.127000,
0.124900,
,
0.578100,
,
,
0.586000,
0.578100,
,
0.586000,
0.578100,
0.574900,
,
0.064700,
,
,
0.067000,
,
0.064700,
,
0.066200,
0.064700,
0.281000,
,
,
,
,
0.279600,
0.279600,
0.276800,
0.279600,
,
0.118900,
0.118900,
0.118900,
,
,
,
0.121000,
0.118900,
,
0.034400,
,
,
0.034400,
0.035000,
0.033700,
0.034400,
,
,
0.055500,
0.053600,
0.054000,
,
,
0.053600,
,
0.053600,
0.049400,
0.051900,
,
,
0.053000,
0.051900,
,
,
0.051900,
,
0.139700,
0.140600,
,
0.139700,
,
,
0.139700,
0.140000,
,
0.255000,
,
,
0.245100,
,
0.245100,
,
,
0.245100,
0.260200,
,
0.039000,
,
,
,
0.040000,
0.039000,
0.039200,
0.039000,
0.051000,
0.050800,
,
,
,
0.050800,
,
0.050800,
0.052000,
,
,
0.027600,
0.027600,
0.027600,
0.027600,
,
,
0.028000,
0.077100,2440.93440
,
,
,2669.66000
,
0.078700,
,
0.078700,
,
0.078000,
0.078700,
0.076900,
0.045000,
0.045000,
,
,
,
0.045000,
,
0.044300,
,
0.046000,
0.045000,
,
,
,
0.414000,
0.415900,
0.423000,
,
0.415900,
0.409000,
0.415900,
,
0.077100,
0.077100,
,
,
0.077100,
,
0.077100,
,
0.083000,
0.097500,
,
0.097500,
0.097500,
0.100000,
,
0.097500,
0.030100,
,
0.030100,
,
0.030100,
,
,
0.032200,
0.030000,
0.064200,
,
0.061000,
,
,
,
0.064200,
0.064000,
0.064200,
0.114000,
,
0.119000,
0.114300,
,
,
0.114000,
0.114000,
,
,
0.177800,
,
,
0.181000,
,
0.177200,
0.177200,
,
,
0.177200,
0.099400,
0.098700,
0.099400,
0.102000,
,
,
,
0.099400,
0.149400,
0.149000,
,
,
,
,
,
0.150200,
0.149400,
0.149400,
0.042000,
0.042500,
,
,
0.041700,
,
0.041700,
,
0.041700,
,
0.015200,
,
,
,
0.015200,
0.015000,
0.015200,
0.015200,
,
0.040900,
0.040900,
0.042000,
,
0.039100,
,
0.039000,
0.040900,
,
0.067200,
0.067000,
,
0.072000,
0.070300,
,
,
,
0.070300,
,
0.070300,
,
0.247000,
0.246500,
0.247000,
0.250000,
,
,
0.247000,
,
0.254300,
,
,
0.399800,
,
0.399800,
0.400100,
,
0.390000,
,
0.399800,
0.047000,
0.043900,
,
0.046100,
,
,
0.043900,
,
0.043900,
,
0.106000,
0.106600,
,
,
0.106600,
,
0.106600,
0.106600,
,
0.042600,
0.042600,
0.042600,
0.044000,
,
0.042600,
,
,
0.014400,
,
,
0.013000,
,
0.014400,
0.014400,
0.014400,
,
,
0.024800,
,
0.024800,
0.025700,
0.025000,
,
0.024800,
,
0.143100,
0.143100,
0.143100,
,
0.146000,
0.143100,
,
,
,
,
0.138000,
,
,
0.130900,
0.130900,
0.130900,
0.131000,
,
,
0.239100,
,
,
0.239100,
,
0.239000,
0.239100,
0.239100,
,
0.031000,
0.031400,
0.030600,
,
0.030600,
0.030600,
,
,
,
0.032000,
0.054200,
0.055500,
,
0.054200,
,
0.054200,
,
,
,
0.057000,
0.055000,
,
0.242000,
0.230500,
,
,
0.230500,
0.236100,
0.230500,
0.235000,
,
,
0.066900,
,
,
0.066900,
0.065000,
0.066900,
,
,
0.067100,
,
0.074900,
,
0.074900,
,
,
0.076000,
0.074900,
0.076200,
0.150500,
,
0.149900,
0.150500,
0.150500,
,
,
0.141000,
,
0.158600,
0.158000,
,
0.158600,
,
0.158600,
,
0.158600,
0.186100,
0.188000,
0.178100,
0.178100,
,
0.178100,
,
,
,
0.112000,
,
,
,
0.103800,
0.103800,
0.103800,
0.103800,
0.118700,
0.118700,
0.118700,
,
0.118700,
,
,
0.118000,
0.019600,
0.019600,
0.019700,
0.020000,
0.019600,
,
,
,
,
0.095000,
0.099500,
,
,
0.099500,
0.099500,
,
,
0.105900,
,
0.054900,
,
0.055000,
0.054900,
,
0.054900,
,
0.055000,
0.123900,
0.127000,
,
0.123900,
0.124100,
,
0.125000,
0.123900,
,
0.175900,
0.177000,
,
,
,
0.176200,
0.175900,
0.181000,
0.175900,
,
,
0.030400,
0.030400,
0.030400,
0.034000,
,
,
0.030400,
0.064800,
0.064800,
,
0.064800,
,
,
0.064000,
0.064800,
,
,
0.167000,
,
0.167000,
0.167000,
,
0.169600,
,
0.170000,
0.052300,
,
0.052300,
0.052000,
,
,
0.051600,
,
0.052300,
0.080300,
,
,
,
0.080300,
0.089400,
,
0.080300,
0.084000,
0.056800,
0.056800,
0.057000,
,
0.056800,
0.054600,
,
,
,
0.088100,
0.088100,
,
,
0.090700,
0.092000,
,
0.088100,
0.095400,
,
,
0.095400,
,
0.095400,
0.095100,
,
0.096000,
0.033000,
,
0.033000,
0.033000,
,
0.033000,
,
0.034600,
0.062000,
0.057900,
,
,
0.057900,
,
,
0.057900,
,
0.059400,
0.066000,
0.067000,
,
,
,
0.066400,
,
0.065200,
0.065200,
0.065200,
,
0.065300,
,
,
0.093500,
,
,
,
0.093700,
0.093500,
0.096000,
0.093500,
0.094000,
0.095200,
0.226000,
,
0.224500,
0.224500,
0.227400,
,
,
0.224500,
,
,
,
0.224000,
0.220100,
,
,
,
0.234600,
0.220100,
,
0.220100,
,
0.377800,
0.403900,
,
,
,
,
0.377800,
0.377800,
,
0.035600,
,
,
0.035600,
,
0.035600,
0.036800,
,
,
,
,
0.202600,
0.202600,
0.202600,
,
0.201500,
0.094800,
,
0.094900,
0.094900,
0.094900,
,
,
,
,
,
0.014100,
,
0.015100,
0.015100,
,
,
0.015100,
0.283600,
0.291900,
,
,
,
,
,
0.291900,
0.291900,
,
0.105800,
,
,
0.105800,
,
,
0.105800,
0.105800,
0.117600,
,
,
0.117600,
0.117600,
,
0.117600,
,
,
0.173200,
0.169900,
,
,
,
0.173200,
0.172000,
,
,37.10000
,
0.173200,
,
,
,
,
0.257800,
,
0.262700,
,79.40000
,
0.262700,
0.262700,
0.261000,
,
0.239200,
,
0.239200,
,
,
0.240100,
0.239200,
,
,
,
,
0.209700,
0.210100,
0.209700,
0.209700,
,
,
0.245700,
0.245700,
,
0.269700,
0.245700,
,
,
,
,
,
0.262000,
,
0.262000,
,
,
0.262000,
0.262000,
,
,
0.239300,
,
0.239300,
0.244700,
,
,
0.239300,
,
0.212600,
,
,
,
0.214900,
,
0.215300,
0.215300,
0.215300,
,
0.113200,
0.113200,
,
,
,
0.113200,
0.113200,
,
0.266800,
,
0.266800,
,
0.266800,
,
,
0.266800,
0.249500,
0.249500,
0.249500,
,
,
,
,
0.249500,
,
,
0.282900,
0.290100,
0.290100,
,
,
0.290100,
,
,
0.194800,
0.193100,
,
,
0.200000,
0.193100,
,
,
,
0.193100,
0.200000,
,
0.355300,
0.364000,
,
,
,
,
0.352100,
,
0.352100,
0.364000,
0.352100,
0.161400,
,
,
0.161400,
0.161400,
,
0.161400,
,
,
,
,
0.170900,
0.170900,
,
,
,
0.170900,
0.171500,
,
,
0.309400,
0.309400,
,
0.309400,
,
,
0.309400,
,
,
0.169400,
0.169400,
0.169400,
0.169400,
,
,
0.180300,
,
0.180300,
,
,
0.180300,
,
,
0.180300,
0.054800,
,
,
,
0.054800,
0.054800,
,
0.054800,
0.172200,
0.172200,
0.172200,
,
0.193900,
,
,
,
,
0.194200,
0.194200,
0.194200,
,
,
,
0.194200,
,
0.238500,
,
,
0.238500,
,
,
,
0.238800,
0.238500,
0.081700,
0.080500,
0.080500,
,
,
0.080500,
,
,
,
,
0.046600,
0.045900,
,
0.045900,
,
,
0.045900,
0.143400,
0.143400,
0.145600,
0.143400,
,
,
,
,
,
0.146600,
,
0.146400,
,
,
0.146400,
0.146400,
0.109500,
,
0.109500,
0.109500,
0.105000,
0.113000,
,
,
,
0.109800,
,
0.216000,
,
,
0.201000,
0.209800,
,
,
0.210200,
0.209800,
0.209800,
0.115800,
,
,
0.115800,
0.115800,
,
0.116000,
,
,
0.042900,
,
,
,
0.045300,
0.042900,
0.042900,
0.092900,
0.098100,
0.092900,
,
0.092900,
,
,
0.232200,
0.233500,
0.233500,
0.233500,
,
,
,
,
